License,DBA Name,AKA Name,Facility Type,Risk,Address,City,State,Zip,Inspection ID,Label
9691,JEDS FRUIT & VEGETABLE MRK,JEDS FRUIT & VEGETABLE MRK,Grocery Store,Risk 2 (Medium),10500 S HALSTED ST ,CHICAGO,IL,60628,1387789,
9691,JEDS FRUIT & VEGETABLE MRK,JEDS FRUIT & VEGETABLE MRK,Grocery Store,Risk 2 (Medium),10500 S HALSTED ST ,CHICAGO,IL,60628,1387808,
9691,JEDS FRUIT & VEGETABLE MRK,JEDS FRUIT & VEGETABLE MRK,Grocery Store,Risk 2 (Medium),10500 S HALSTED ST ,CHICAGO,IL,60628,1375317,
9691,JEDS FRUIT & VEGETABLE MRK,JEDS FRUIT & VEGETABLE MRK,Grocery Store,Risk 2 (Medium),10500 S HALSTED ST ,CHICAGO,IL,60628,1154618,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,2015306,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,2353141,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,2353142,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,2015517,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,2015487,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,2015337,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,1975460,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,1591552,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,1579062,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,1512628,
9709,GIOVANNIS PIZZA,GIOVANNIS PIZZA,Restaurant,Risk 2 (Medium),7004 W DIVERSEY AVE ,CHICAGO,IL,60707,1512987,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,2456345,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,2356343,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,2355891,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,2135415,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,2069688,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,2070167,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1752254,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1546272,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1496402,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1399325,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1399290,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1099040,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1099004,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,1188403,
9731,SHELLYS FREEZE,SHELLYS FREEZE,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,521403,
9803,PEERLESS TRADING CORP,PEERLESS TRADING CORP,Grocery Store,Risk 3 (Low),59335935 W LAWRENCE AVE ,CHICAGO,IL,60630,2373454,
9803,PEERLESS TRADING CORP,PEERLESS TRADING CORP,Grocery Store,Risk 3 (Low),59335935 W LAWRENCE AVE ,CHICAGO,IL,60630,1329644,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,2528585,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,2528252,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,2454166,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,2293931,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,2104554,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,2144389,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1981931,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1982391,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1946342,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1771062,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1931604,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1559394,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1559688,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1512635,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1473333,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1460117,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1402115,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1107100,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1235648,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,1235636,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,772207,
9821,FURAMA RESTAURANT INC,FURAMA RESTAURANT,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,670261,
9829,JONI & COMPANY,JONI & COMPANY,Grocery Store,Risk 2 (Medium),2857 N RIDGEWAY AVE ,CHICAGO,IL,60618,1098226,
9845,JADE PALACE RESTAURANT,JADE PALACE RESTAURANT,Restaurant,Risk 1 (High),2551 S KEDZIE AVE ,CHICAGO,IL,60623,1305593,
9845,JADE PALACE RESTAURANT,JADE PALACE RESTAURANT,Restaurant,Risk 1 (High),2551 S KEDZIE AVE ,CHICAGO,IL,60623,1305499,
9845,JADE PALACE RESTAURANT,JADE PALACE RESTAURANT,Restaurant,Risk 1 (High),2551 S KEDZIE AVE ,CHICAGO,IL,60623,1084406,
9845,JADE PALACE RESTAURANT,JADE PALACE RESTAURANT,Restaurant,Risk 1 (High),2551 S KEDZIE AVE ,CHICAGO,IL,60623,626375,
9845,JADE PALACE RESTAURANT,JADE PALACE RESTAURANT,Restaurant,Risk 1 (High),2551 S KEDZIE AVE ,CHICAGO,IL,60623,547369,
9845,JADE PALACE RESTAURANT,JADE PALACE RESTAURANT,Restaurant,Risk 1 (High),2551 S KEDZIE AVE ,CHICAGO,IL,60623,547356,
9845,JADE PALACE RESTAURANT,JADE PALACE RESTAURANT,Restaurant,Risk 1 (High),2551 S KEDZIE AVE ,CHICAGO,IL,60623,365232,
9864,ELJEEB GROCERY & MEAT,ELJEEB GROCERY & MEAT,Grocery Store,Risk 2 (Medium),4805 N PULASKI RD ,CHICAGO,IL,60630,1932150,
9864,ELJEEB GROCERY & MEAT,ELJEEB GROCERY & MEAT,Grocery Store,Risk 2 (Medium),4805 N PULASKI RD ,CHICAGO,IL,60630,1588694,
9864,ELJEEB GROCERY & MEAT,ELJEEB GROCERY & MEAT,Grocery Store,Risk 2 (Medium),4805 N PULASKI RD ,CHICAGO,IL,60630,1418426,
9864,ELJEEB GROCERY & MEAT,ELJEEB GROCERY & MEAT,Grocery Store,Risk 2 (Medium),4805 N PULASKI RD ,CHICAGO,IL,60630,1361169,
9864,ELJEEB GROCERY & MEAT,ELJEEB GROCERY & MEAT,Grocery Store,Risk 2 (Medium),4805 N PULASKI RD ,CHICAGO,IL,60630,604310,
9864,ELJEEB GROCERY & MEAT,ELJEEB GROCERY & MEAT,Grocery Store,Risk 2 (Medium),4805 N PULASKI RD ,CHICAGO,IL,60630,466009,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,1955363,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,1751246,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,1522746,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,1497690,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,1151924,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,1072378,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,680120,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,634766,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,580146,
9888,NICKYS CARRYOUT,NICKYS CARRYOUT,Restaurant,Risk 1 (High),3501 S WESTERN AVE ,CHICAGO,IL,60609,414191,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2538037,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2510714,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2472959,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2370177,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2369851,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2312674,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2313069,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2268521,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2150554,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,2069305,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1948913,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1735063,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1931369,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1516356,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1115234,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1434404,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1151240,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,1150441,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,577765,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,577559,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,577522,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,533215,
9890,L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,277405,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,2145505,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,2071729,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,2070105,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,1989242,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,1948866,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,1950285,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,1387780,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,1154969,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,670339,
10139,POPEYES CHICKEN RESTAURANT,POPEYES CHICKEN RESTAURANT,Restaurant,Risk 2 (Medium),616 E 103RD ST ,CHICAGO,IL,60628,455837,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,2522892,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,2345273,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,2230075,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,2049935,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1752189,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1447788,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1439437,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1439419,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1360837,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1360620,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1360972,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,1138662,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,569695,
10166,THE ARTS CLUB OF CHICAGO,THE ARTS CLUB OF CHICAGO,Restaurant,Risk 1 (High),201 E ONTARIO ST ,CHICAGO,IL,60611,114608,
10169,CENTER RESTAURANT BAR,CENTER RESTAURANT BAR,Restaurant,Risk 3 (Low),3039 W LAWRENCE AVE ,CHICAGO,IL,60625,1584156,
10169,CENTER RESTAURANT BAR,CENTER RESTAURANT BAR,Restaurant,Risk 3 (Low),3039 W LAWRENCE AVE ,CHICAGO,IL,60625,1234824,
10169,CENTER RESTAURANT BAR,CENTER RESTAURANT BAR,Restaurant,Risk 3 (Low),3039 W LAWRENCE AVE ,CHICAGO,IL,60625,1235097,
10169,CENTER RESTAURANT BAR,CENTER RESTAURANT BAR,Restaurant,Risk 3 (Low),3039 W LAWRENCE AVE ,CHICAGO,IL,60625,1188324,
10175,K & H LOUNGE INC,K & H LOUNGE INC,Tavern,Risk 3 (Low),37503752 N CENTRAL AVE ,CHICAGO,IL,60634,2370323,
10175,K & H LOUNGE INC,K & H LOUNGE INC,Tavern,Risk 3 (Low),37503752 N CENTRAL AVE ,CHICAGO,IL,60634,1329309,
10195,BERNARD & VANESSAS LOUNGE,BERNARD & VANESSAS,TAVERN,Risk 3 (Low),520608 W DIVISION ST ,CHICAGO,IL,60651,680046,
10195,BERNARD & VANESSAS LOUNGE,BERNARD & VANESSAS,TAVERN,Risk 3 (Low),520608 W DIVISION ST ,CHICAGO,IL,60651,671133,
10195,BERNARD & VANESSAS LOUNGE,BERNARD & VANESSAS,TAVERN,Risk 3 (Low),520608 W DIVISION ST ,CHICAGO,IL,60651,671128,
10215,A WHIZZ KIDS PRESCHOOLINC #2,A WHIZZ KIDS PRESCHOOLINC #2,Daycare (2  6 Years),Risk 1 (High),2600 E 83RD ST ,CHICAGO,IL,60617,1154337,
10215,A WHIZZ KIDS PRESCHOOLINC #2,A WHIZZ KIDS PRESCHOOLINC #2,Daycare (2  6 Years),Risk 1 (High),2600 E 83RD ST ,CHICAGO,IL,60617,484227,
10215,A WHIZZ KIDS PRESCHOOLINC #2,A WHIZZ KIDS PRESCHOOLINC #2,Daycare (2  6 Years),Risk 1 (High),2600 E 83RD ST ,CHICAGO,IL,60617,413272,
10215,A WHIZZ KIDS PRESCHOOLINC #2,A WHIZZ KIDS PRESCHOOLINC #2,Daycare (2  6 Years),Risk 1 (High),2600 E 83RD ST ,CHICAGO,IL,60617,68435,
10218,COLONY FOOD & LIQUOR INC,COLONY FOOD & LIQUOR INC,Grocery Store,Risk 3 (Low),7555 S RACINE AVE ,CHICAGO,IL,60620,2546919,
10218,COLONY FOOD & LIQUOR INC,COLONY FOOD & LIQUOR INC,Grocery Store,Risk 3 (Low),7555 S RACINE AVE ,CHICAGO,IL,60620,2546617,
10218,COLONY FOOD & LIQUOR INC,COLONY FOOD & LIQUOR INC,Grocery Store,Risk 3 (Low),7555 S RACINE AVE ,CHICAGO,IL,60620,2547167,
10218,COLONY FOOD & LIQUOR INC,COLONY FOOD & LIQUOR INC,Grocery Store,Risk 3 (Low),7555 S RACINE AVE ,CHICAGO,IL,60620,2370252,
10218,COLONY FOOD & LIQUOR INC,COLONY FOOD & LIQUOR INC,Grocery Store,Risk 3 (Low),7555 S RACINE AVE ,CHICAGO,IL,60620,2369964,
10218,COLONY FOOD & LIQUOR INC,COLONY FOOD & LIQUOR INC,Grocery Store,Risk 3 (Low),7555 S RACINE AVE ,CHICAGO,IL,60620,277892,
10218,COLONY FOOD & LIQUOR INC,COLONY FOOD & LIQUOR INC,Grocery Store,Risk 3 (Low),7555 S RACINE AVE ,CHICAGO,IL,60620,276941,
10228,MONTESSORI ACADEMY & ASSOC INC,MONTESSORI ACADEMY & ASSOC INC,Daycare Above and Under 2 Years,Risk 1 (High),1101911025 S HALSTED ST ,CHICAGO,IL,60628,1155127,
10228,MONTESSORI ACADEMY & ASSOC INC,MONTESSORI ACADEMY & ASSOC INC,Daycare Above and Under 2 Years,Risk 1 (High),1101911025 S HALSTED ST ,CHICAGO,IL,60628,1354068,
10228,MONTESSORI ACADEMY & ASSOC INC,MONTESSORI ACADEMY & ASSOC INC,Daycare Above and Under 2 Years,Risk 1 (High),1101911025 S HALSTED ST ,CHICAGO,IL,60628,1154422,
10228,MONTESSORI ACADEMY & ASSOC INC,MONTESSORI ACADEMY & ASSOC INC,Daycare Above and Under 2 Years,Risk 1 (High),1101911025 S HALSTED ST ,CHICAGO,IL,60628,537485,
10228,MONTESSORI ACADEMY & ASSOC INC,MONTESSORI ACADEMY & ASSOC INC,Daycare Above and Under 2 Years,Risk 1 (High),1101911025 S HALSTED ST ,CHICAGO,IL,60628,413341,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,2472924,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,2366277,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,2279333,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,2051089,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1981454,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1770764,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1931611,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1561673,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1528139,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1424345,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1473724,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1335239,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,1326633,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,659732,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,659803,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,557652,
10229,CHICKEN INN,CHICKEN INN,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,250382,
10235,HAI YEN,HAI YEN,Restaurant,Risk 1 (High),1055 W ARGYLE ST ,CHICAGO,IL,60640,2366771,
10235,HAI YEN,HAI YEN,Restaurant,Risk 1 (High),1055 W ARGYLE ST ,CHICAGO,IL,60640,2501015,
